TripID,StartDate,StartTime,EndDate,EndTime,TripDuration,TripDistance,StartLatitude,StartLongitude,EndLatitude,EndLongitude,DayOfWeek,HourNum
0184faf3-5782-5843-befe-db67631be2e0,5/17/2020,21:00,5/17/2020,21:15,8,0.012,38.256,-85.752,38.256,-85.752,1,21
478a2de9-af80-5be3-b1fe-bae76e64eb30,5/17/2020,21:00,5/17/2020,21:30,29,0.441,38.253,-85.745,38.256,-85.746,1,20
672666d4-2e7c-5c11-89ae-ae61ee3dc94e,5/17/2020,21:00,5/17/2020,22:15,71,2.522,38.229,-85.735,38.24,-85.734,1,21
5cc9b97c-3491-5e15-92f9-8319b96c56bd,5/17/2020,21:00,5/17/2020,21:30,24,0.002,38.226,-85.768,38.226,-85.768,1,21
44567387-0e43-539a-9080-632fc6c39bfb,5/17/2020,21:00,5/17/2020,21:15,14,2.307,38.249,-85.729,38.23,-85.698,1,21
67c93399-9eb4-5a9c-8a83-b79f482b47d7,5/17/2020,21:00,5/17/2020,21:30,20,2.121,38.258,-85.746,38.258,-85.746,1,21
bb031a31-1706-5173-92af-3270bd938bf8,5/17/2020,21:00,5/17/2020,21:30,33,0.001,38.226,-85.768,38.226,-85.768,1,20
e9cef6cf-8550-5650-8327-d0fe810058f8,5/17/2020,21:00,5/17/2020,21:15,7,0.008,38.26,-85.744,38.26,-85.744,1,21
d98ee7c2-1e42-5c23-abc6-8cc8c79331f1,5/17/2020,21:00,5/17/2020,21:15,14,0.076,38.266,-85.724,38.265,-85.725,1,20
3b04eb2b-f44c-58e8-95bf-b6f001ac2ce1,5/17/2020,21:00,5/17/2020,21:15,12,0.004,38.266,-85.724,38.266,-85.724,1,20
458dd29a-ccbc-55fe-8a3f-ce0a933c28a0,5/17/2020,21:00,5/17/2020,21:45,35,0.007,38.259,-85.745,38.259,-85.745,1,21
c53933a0-ac20-50d4-94f2-c39c4aadbd86,5/17/2020,21:00,5/17/2020,21:15,8,1.195,38.255,-85.74,38.238,-85.739,1,21
f99f91ce-d976-52b6-b025-252e0dffc903,5/17/2020,21:00,5/17/2020,21:45,45,0.556,38.258,-85.749,38.259,-85.744,1,20
6154d838-753a-5092-bbe8-3912e512dac0,5/17/2020,21:00,5/17/2020,21:15,11,1.286,38.268,-85.722,38.265,-85.731,1,20
b595d329-46d8-52c8-99dc-d51713e0b926,5/17/2020,21:00,5/17/2020,21:30,22,0.002,38.258,-85.746,38.258,-85.746,1,21
ccbcf843-e0d5-5387-a7fd-65c6c941f704,5/17/2020,21:00,5/17/2020,21:15,9,0.909,38.256,-85.752,38.257,-85.751,1,21
5caa21d3-2968-5785-9c2b-1cb405f81f6a,5/17/2020,21:00,5/17/2020,21:15,19,0.322,38.236,-85.703,38.238,-85.7,1,21
fc9c8441-f616-5765-b458-286c4a37c8bb,5/17/2020,21:15,5/17/2020,22:00,50,5.02,38.241,-85.725,38.24,-85.725,1,21
b42c002f-134e-59c6-b25d-513252b64fc7,5/17/2020,21:15,5/17/2020,21:45,38,6.039,38.243,-85.727,38.243,-85.725,1,21
a00a217c-b37b-56fa-bf09-476a382c096e,5/17/2020,21:15,5/17/2020,21:30,12,1.162,38.232,-85.764,38.231,-85.764,1,21
56de4df9-d640-566b-a715-b49b8d4b4cae,5/17/2020,21:15,5/17/2020,21:30,13,0.001,38.232,-85.764,38.232,-85.764,1,21
d26f6e6e-eb63-5088-8494-699aa20b66d4,5/17/2020,21:15,5/17/2020,21:15,0,0,38.261,-85.737,38.261,-85.737,1,21
db214429-c7ab-5ba4-83a3-6f4f72f48648,5/17/2020,21:15,5/17/2020,22:00,40,1.454,38.263,-85.734,38.259,-85.746,1,21
0bcf62b8-cc93-5acf-bfdb-a328b8cf5c21,5/17/2020,21:15,5/17/2020,22:00,33,0.627,38.264,-85.738,38.262,-85.737,1,21
47b74b5e-61f8-58a1-b607-1bb41f6d02b9,5/17/2020,21:15,5/17/2020,21:30,14,0.171,38.263,-85.708,38.265,-85.709,1,21
b47a578a-8bf1-599a-9bba-a9b69bb6ed9f,5/17/2020,21:15,5/17/2020,21:45,24,0.085,38.259,-85.745,38.258,-85.745,1,21
d8d0a163-99ab-5b48-933f-86bf7e794af7,5/17/2020,21:15,5/17/2020,21:45,34,0.035,38.24,-85.724,38.24,-85.723,1,21
5f56cc07-f308-5c41-b4fc-a09c0c2b68ce,5/17/2020,21:15,5/17/2020,21:30,15,0.141,38.257,-85.745,38.258,-85.746,1,21
e2cdf3dd-5cf3-5080-9392-1a7512cfc964,5/17/2020,21:15,5/17/2020,21:30,15,0.172,38.267,-85.709,38.269,-85.71,1,21
99259c98-5832-58ff-a50b-09f8ca96f8d9,5/17/2020,21:15,5/17/2020,22:30,72,6.176,38.233,-85.716,38.229,-85.717,1,21
be4a9d7c-f85a-5ec1-9d9a-f217e4e1dd06,5/17/2020,21:30,5/17/2020,21:30,9,1.953,38.254,-85.696,38.25,-85.729,1,21
2c066997-1614-5596-b29b-bdc86e01d7c7,5/17/2020,21:30,5/17/2020,22:45,85,0.003,38.24,-85.724,38.24,-85.724,1,21
b9626f13-a571-545f-9992-9166f1bbeb81,5/17/2020,21:30,5/17/2020,22:15,36,0.216,38.256,-85.764,38.255,-85.762,1,21
4e3f6086-2253-55ae-83ec-2cc5533f96b2,5/17/2020,21:30,5/17/2020,21:45,25,3.196,38.266,-85.732,38.268,-85.725,1,21
1e94dfe8-24df-54b2-83c4-f890b7d4729f,5/17/2020,21:30,5/17/2020,21:45,26,2.995,38.263,-85.736,38.266,-85.726,1,21
597a6731-b503-5d85-a1c5-686b232d2f4c,5/17/2020,21:30,5/17/2020,21:45,3,0.375,38.258,-85.746,38.257,-85.748,1,21
9739a481-5027-5b0b-8b4f-e60154360914,5/17/2020,21:30,5/17/2020,21:45,26,3.068,38.265,-85.734,38.268,-85.724,1,21
2b26bdc2-d1a3-5648-8f84-171a31bb4111,5/17/2020,21:30,5/17/2020,22:15,37,0.191,38.256,-85.764,38.255,-85.762,1,21
f91a01f9-94d2-5b3a-856a-53dc0de2ceee,5/17/2020,21:30,5/17/2020,22:15,45,2.8,38.262,-85.736,38.271,-85.743,1,21
c1eed97e-3861-5064-b738-0d890438e258,5/17/2020,21:30,5/17/2020,21:30,11,1.328,38.262,-85.736,38.258,-85.746,1,21
ed24657d-d880-59b7-b512-8c6140d5cfa7,5/17/2020,21:30,5/17/2020,22:15,44,4.65,38.258,-85.751,38.257,-85.751,1,21
3cb0718c-9e7d-5767-9734-782db34d3f53,5/17/2020,21:30,5/17/2020,21:30,11,1.366,38.262,-85.737,38.258,-85.746,1,21
224de375-1240-5dd4-b276-67b4ae7f387c,5/17/2020,21:30,5/17/2020,21:45,3,0.167,38.259,-85.749,38.258,-85.752,1,21
26516c13-d520-5217-ae0e-692828e77cd5,5/17/2020,21:30,5/17/2020,22:00,22,0.034,38.262,-85.735,38.262,-85.735,1,21
4f1e8d6f-7cf2-5b93-940a-28262328fdab,5/17/2020,21:30,5/17/2020,22:00,28,2.014,38.24,-85.724,38.24,-85.724,1,21
41295613-ddd4-5631-9849-2f11f09279b6,5/17/2020,21:30,5/17/2020,22:00,19,0.627,38.258,-85.745,38.262,-85.736,1,21
b4a1266b-7181-560e-8e59-93f8776de428,5/17/2020,21:30,5/17/2020,22:15,38,2.278,38.257,-85.76,38.255,-85.76,1,21
d03b8711-4a95-509a-87ad-e1b6a1cc8544,5/17/2020,21:45,5/17/2020,22:15,26,2.126,38.257,-85.746,38.257,-85.751,1,21
1496ebf9-e929-558d-8588-1554d9d564a7,5/17/2020,21:45,5/17/2020,22:00,15,0.002,38.212,-85.764,38.212,-85.764,1,21
436dc8d6-33c7-5054-9fce-21f93b030b0b,5/17/2020,21:45,5/17/2020,21:45,2,0.278,38.252,-85.736,38.256,-85.736,1,21
875abc11-bf52-5341-b4e1-c60f28878413,5/17/2020,21:45,5/17/2020,22:00,15,0.005,38.211,-85.764,38.212,-85.764,1,21
c33d5029-a1df-5f1f-b981-a6ace09fac0f,5/17/2020,21:45,5/17/2020,21:45,5,0.009,38.262,-85.711,38.262,-85.711,1,21
c2ad9540-82e7-508b-ae9a-abf3dc5f01ef,5/17/2020,21:45,5/17/2020,22:00,14,0.544,38.263,-85.712,38.26,-85.71,1,21
b40fcf83-b784-5418-8de7-13587d753a43,5/17/2020,21:45,5/17/2020,22:00,21,0.001,38.264,-85.71,38.264,-85.71,1,21
152260b5-3448-5488-8f8e-239e0e044c6c,5/17/2020,21:45,5/17/2020,22:00,19,1.705,38.253,-85.75,38.264,-85.742,1,21
2967a6ba-cf95-50fe-9ca0-3bbc61ec974a,5/17/2020,21:45,5/17/2020,22:00,4,0.001,38.26,-85.744,38.26,-85.744,1,21
f864a173-94e0-5f17-b436-941c24696882,5/17/2020,21:45,5/17/2020,22:00,18,0.008,38.265,-85.709,38.265,-85.709,1,21
60517f85-d13c-532b-abe4-3a102b8da678,5/17/2020,21:45,5/17/2020,22:00,2,0.004,38.26,-85.744,38.26,-85.744,1,21
6ce39665-b7f7-5d23-8cfe-ccf7db46e799,5/17/2020,21:45,5/17/2020,22:00,18,0.007,38.266,-85.708,38.266,-85.708,1,21
945f5390-a4a7-5cb2-a819-946d9fb45fe0,5/17/2020,21:45,5/17/2020,21:45,4,0.178,38.261,-85.736,38.261,-85.732,1,21
fee3cf38-3b7d-56ec-8082-9b06204e7835,5/17/2020,21:45,5/17/2020,21:45,4,0.626,38.259,-85.742,38.264,-85.735,1,21
a23d3d71-1dd1-5f42-aacd-f436e363fe0b,5/17/2020,22:00,5/17/2020,22:30,36,4.068,38.262,-85.737,38.262,-85.737,1,21
2f2220c7-c716-5d4e-a22f-79a64b2fd0ea,5/17/2020,22:00,5/17/2020,22:15,12,0.64,38.263,-85.736,38.259,-85.745,1,22
c0093c3a-d144-5a69-990b-7a3318652a70,5/17/2020,22:00,5/17/2020,22:00,6,0.851,38.22,-85.765,38.228,-85.771,1,21
d19c1bb1-f123-5c45-b193-d55126e4f0a0,5/17/2020,22:00,5/17/2020,22:30,31,0.001,38.262,-85.736,38.262,-85.736,1,21
a8e6ac08-3524-559d-896f-595cf0616a3b,5/17/2020,22:00,5/17/2020,22:00,1,0.002,38.262,-85.736,38.262,-85.736,1,21
33f18efc-81b5-5307-90c6-4610055b709d,5/17/2020,22:00,5/17/2020,22:15,14,0.567,38.262,-85.736,38.259,-85.745,1,21
8ac2f256-32b2-5240-835f-43ec1eeedd43,5/17/2020,22:00,5/17/2020,22:00,0,0.025,38.262,-85.737,38.262,-85.736,1,21
a1a3d539-5bfe-59b9-8400-37cd7086b62a,5/17/2020,22:00,5/17/2020,22:45,49,0.635,38.239,-85.727,38.241,-85.735,1,22
c4823528-2b5e-5be0-bf9f-8d117956f9ec,5/17/2020,22:00,5/17/2020,23:00,68,5.478,38.242,-85.726,38.241,-85.725,1,21
e94e19e1-c73d-5e2d-8118-ba4802d1a966,5/17/2020,22:00,5/17/2020,22:30,25,0.28,38.226,-85.76,38.225,-85.764,1,22
66c86a41-5ed8-5d7d-9c74-9b12f1732220,5/17/2020,22:15,5/17/2020,22:45,20,2.625,38.227,-85.76,38.242,-85.781,1,22
b16193ca-e25e-5507-9397-6f8ae58e8743,5/17/2020,22:15,5/17/2020,22:30,25,2.469,38.266,-85.727,38.254,-85.736,1,22
120269f9-4fad-5676-9e8b-6a76ead860d2,5/17/2020,22:15,5/17/2020,22:30,22,2.688,38.271,-85.742,38.266,-85.739,1,22
8530ad77-62e3-5d95-b079-ec66361789fb,5/17/2020,22:15,5/17/2020,22:45,33,3.398,38.261,-85.712,38.261,-85.713,1,22
b40e6e9c-759a-5d25-ba77-8c7cb1c4ea78,5/17/2020,22:15,5/17/2020,22:30,8,1.006,38.226,-85.768,38.214,-85.763,1,22
f1364bbf-e8cd-51a0-bd31-d0ad3c8b0374,5/17/2020,22:15,5/17/2020,22:30,23,0.004,38.258,-85.74,38.258,-85.74,1,22
be76f82e-ca2a-5c5d-aeda-9faa39e7cb0f,5/17/2020,22:15,5/17/2020,22:45,33,3.534,38.266,-85.71,38.266,-85.711,1,22
02b9e87b-87e4-5467-ba09-6715a1ce5e89,5/17/2020,22:15,5/17/2020,22:30,13,0.888,38.219,-85.754,38.219,-85.753,1,22
520b1df4-672d-5349-a0aa-27ba7882d053,5/17/2020,22:15,5/17/2020,22:30,13,0.275,38.271,-85.743,38.271,-85.742,1,22
cfc84871-c73c-5465-90c9-06326e25087d,5/17/2020,22:15,5/17/2020,22:30,13,0.007,38.219,-85.754,38.219,-85.754,1,22
b7198138-7c4f-5e6e-944e-05c94433f0bb,5/17/2020,22:15,5/17/2020,22:45,28,0.006,38.219,-85.754,38.219,-85.754,1,22
42e5e883-cb11-5b6d-b312-f8d48c6b9880,5/17/2020,22:15,5/17/2020,22:30,22,0.022,38.271,-85.742,38.271,-85.742,1,22
848fce9f-1298-5337-bce3-8804520f7939,5/17/2020,22:15,5/17/2020,22:30,6,0.022,38.259,-85.745,38.258,-85.745,1,22
56e35575-2c82-5d4a-8a65-5a8fa92b9b5d,5/17/2020,22:15,5/17/2020,22:45,33,0.171,38.268,-85.723,38.268,-85.726,1,22
8d9b439c-2a0f-556a-9734-7d7641518147,5/17/2020,22:15,5/17/2020,22:45,26,1.874,38.267,-85.726,38.257,-85.753,1,22
2b6075eb-6b01-58d1-8cc8-364976158346,5/17/2020,22:30,5/17/2020,22:30,0,0.002,38.221,-85.762,38.221,-85.762,1,22
59a7c1e9-e9c0-5baa-b7bf-136f39a544eb,5/17/2020,22:30,5/17/2020,22:45,11,0.765,38.23,-85.761,38.23,-85.761,1,22
7f79371d-b708-5faf-8bc9-37bf56115843,5/17/2020,22:30,5/17/2020,22:30,0,0.023,38.226,-85.679,38.226,-85.68,1,22
0fe40182-9475-545e-9fab-39891814d0e6,5/17/2020,22:30,5/17/2020,22:30,9,0.03,38.26,-85.743,38.26,-85.742,1,22
0954e094-63b1-5304-ae9d-7024aef626cc,5/17/2020,22:30,5/17/2020,22:45,15,1.599,38.258,-85.746,38.271,-85.742,1,22
2ad4420f-a98e-5077-9308-b458403f06d1,5/17/2020,22:30,5/17/2020,22:45,21,0.204,38.257,-85.75,38.256,-85.752,1,22
9f26fe06-3ddb-5742-bd73-37b1fbfa4a26,5/17/2020,22:30,5/17/2020,22:45,22,1.452,38.26,-85.744,38.271,-85.741,1,22
2722d520-56da-5ef7-a7a3-f2ff77017211,5/17/2020,22:30,5/17/2020,22:45,22,1.926,38.265,-85.725,38.256,-85.752,1,22
84d1d0fd-c965-5d79-b1a9-ce06de5b6946,5/17/2020,22:45,5/17/2020,23:15,16,0.908,38.22,-85.763,38.219,-85.761,1,22
1491d717-234c-5b86-b557-30e68d8250e4,5/17/2020,22:45,5/17/2020,23:15,16,0.253,38.221,-85.763,38.217,-85.763,1,22
e3946ff5-933e-5ca2-a00d-dac8571be70d,5/17/2020,22:45,5/17/2020,23:45,58,1.769,38.267,-85.732,38.26,-85.723,1,22
5cbc3253-1172-5097-868a-6812693757c7,5/17/2020,22:45,5/17/2020,23:30,38,4.003,38.255,-85.752,38.264,-85.724,1,22
e4ba58d0-cb09-5eca-8c6b-9da1bb2fb96b,5/17/2020,22:45,5/17/2020,23:30,37,4.504,38.253,-85.754,38.262,-85.727,1,22
3bd8c95a-0ac6-53fb-ae50-f4e9532942b4,5/17/2020,22:45,5/17/2020,23:15,21,0.052,38.266,-85.746,38.265,-85.745,1,22
ee1cd419-c270-5f4b-8848-652a89fb5c4e,5/17/2020,22:45,5/17/2020,22:45,3,0.1,38.27,-85.741,38.269,-85.74,1,22
10b48f1d-a5db-5ecf-9a8b-019e19e68931,5/17/2020,22:45,5/17/2020,22:45,2,0.001,38.258,-85.746,38.258,-85.746,1,22
a7c3f80f-4c02-5e08-8564-0e793b9709d0,5/17/2020,22:45,5/17/2020,23:15,19,0.913,38.258,-85.746,38.264,-85.738,1,22
0e7d450f-cd74-5829-b32b-806435f22e0c,5/17/2020,22:45,5/17/2020,23:00,13,0.016,38.255,-85.734,38.255,-85.734,1,22
f5a79838-c49f-5316-8309-1e94a11eff8d,5/17/2020,22:45,5/17/2020,22:45,8,0.943,38.266,-85.725,38.26,-85.718,1,22
4e27c7c6-01b7-5d41-af0d-726bf12fc09b,5/17/2020,22:45,5/17/2020,22:45,10,0.288,38.258,-85.745,38.258,-85.746,1,22
db3a358d-b222-522c-8d76-986feadeb4c3,5/17/2020,22:45,5/17/2020,22:45,4,0.214,38.26,-85.746,38.258,-85.746,1,22
d8941649-f630-5dc3-bf7a-4d90df0f1b23,5/17/2020,22:45,5/17/2020,23:45,59,0.305,38.262,-85.729,38.26,-85.733,1,22
fdb7ec14-97de-5e07-9f83-cfde6e4ac795,5/17/2020,22:45,5/17/2020,23:00,10,1.365,38.267,-85.723,38.261,-85.744,1,22
91c7c83a-99c3-5c00-a853-46db3a8a77af,5/17/2020,22:45,5/17/2020,23:30,38,4.617,38.258,-85.751,38.267,-85.723,1,22
58a8ffc1-cad7-5798-8750-795affee7b1d,5/17/2020,22:45,5/18/2020,0:00,80,0.546,38.258,-85.749,38.259,-85.756,1,22
5d447fd7-2e0e-5f92-ad3f-881eb886cb5a,5/17/2020,22:45,5/18/2020,0:00,80,0.173,38.26,-85.748,38.262,-85.749,1,22
488667e8-a6cc-5763-93ae-982587823d52,5/17/2020,23:00,5/17/2020,23:00,2,0.343,38.228,-85.762,38.223,-85.763,1,22
ced30462-b6ab-5c60-92b2-021d7c52deab,5/17/2020,23:00,5/17/2020,23:30,28,0.965,38.256,-85.748,38.256,-85.761,1,22
ab9492ba-3a4b-5989-9ca5-0d6fe2eb3460,5/17/2020,23:00,5/17/2020,23:15,12,1.049,38.258,-85.746,38.264,-85.738,1,22
44bafc22-f454-5b48-baf2-39be03553ab6,5/17/2020,23:00,5/17/2020,23:15,15,0.883,38.258,-85.745,38.264,-85.738,1,22
45e814da-d335-576c-9efc-6d41e1a79851,5/17/2020,23:00,5/17/2020,23:15,15,1.277,38.258,-85.746,38.264,-85.738,1,22
ff02ad49-f84f-56b0-a8c3-46268ab5aff7,5/17/2020,23:00,5/17/2020,23:00,6,0.183,38.263,-85.734,38.262,-85.736,1,22
51b63063-1a8c-5ae7-abd3-a8f1f3859ba9,5/17/2020,23:00,5/17/2020,23:45,44,0.352,38.262,-85.713,38.26,-85.717,1,22
d28c9624-79b0-5762-9bc4-6ed89d66c3ae,5/17/2020,23:15,5/17/2020,23:30,11,0.803,38.217,-85.763,38.22,-85.763,1,23
dac362f5-6c8f-503a-89ae-4f2edafa8df9,5/17/2020,23:15,5/17/2020,23:30,11,1.058,38.216,-85.764,38.222,-85.763,1,23
4e2fc47e-2e8b-5904-8602-d86613d89403,5/18/2020,7:15,5/18/2020,7:30,17,2.492,38.228,-85.763,38.255,-85.771,2,7
0290187e-5880-5f1a-8139-94906bff66a2,5/18/2020,7:15,5/18/2020,7:30,10,0.702,38.218,-85.762,38.22,-85.754,2,7
3a01f96b-4d33-573e-8edf-09e854030337,5/18/2020,7:30,5/18/2020,7:45,23,3.139,38.232,-85.705,38.227,-85.759,2,7
28b8cfe7-2914-5d3a-ba8a-d26bd10db226,5/18/2020,7:45,5/18/2020,8:00,13,2.533,38.236,-85.764,38.206,-85.761,2,7
b6aeb794-8c46-5268-acad-dc2bd590821b,5/18/2020,8:45,5/18/2020,8:45,7,1.069,38.224,-85.758,38.227,-85.749,2,8
76466875-6063-50f1-8e85-5187b6e5a539,5/18/2020,9:00,5/18/2020,9:00,4,0.212,38.243,-85.756,38.244,-85.758,2,8
bcfb9924-393d-58e5-bdfd-1cfb83a82371,5/18/2020,9:15,5/18/2020,9:45,19,2.547,38.245,-85.744,38.218,-85.752,2,9
a8f5134e-6c58-5b16-8150-e6e30eaf3da9,5/18/2020,9:15,5/18/2020,9:45,20,0.005,38.243,-85.742,38.243,-85.742,2,9
a9c5ce87-ea58-502a-ad0f-96ad27d3efdc,5/18/2020,12:00,5/18/2020,12:00,1,0.003,38.252,-85.743,38.252,-85.743,2,12
0f65de6e-61e0-53b2-9a22-f4d360eb025b,5/18/2020,12:00,5/18/2020,12:30,21,0.784,38.252,-85.742,38.253,-85.754,2,12
13537b20-519b-5597-92d8-197eb168f357,5/18/2020,13:00,5/18/2020,13:30,28,4.709,38.246,-85.756,38.246,-85.752,2,12
1fd498b3-c35a-5f34-a9c2-bb759be7d58b,5/18/2020,13:00,5/18/2020,13:15,13,1.807,38.233,-85.682,38.218,-85.676,2,13
256f3653-8db6-56c1-8d98-024a1dafe02d,5/18/2020,13:45,5/18/2020,14:00,9,1.145,38.257,-85.747,38.245,-85.747,2,13
5187088b-f159-5bfd-813d-c7eb98a44a13,5/18/2020,14:00,5/18/2020,14:15,11,2.341,38.238,-85.728,38.24,-85.763,2,14
09e7ed28-7ff6-5ccd-8776-4e975c553242,5/18/2020,14:00,5/18/2020,14:00,5,1.054,38.248,-85.727,38.258,-85.718,2,13
fec6c337-5110-57bc-8c2c-89031f5cf134,5/18/2020,14:45,5/18/2020,15:45,62,3.03,38.253,-85.757,38.234,-85.749,2,14
e26c5b07-edaf-5a2d-851f-5275af126785,5/18/2020,14:45,5/18/2020,14:45,1,0.007,38.251,-85.757,38.251,-85.757,2,14
62920595-fe38-5e4d-9150-6b7349291508,5/18/2020,14:45,5/18/2020,15:45,64,2.929,38.253,-85.757,38.234,-85.749,2,14
84d0d3ff-8874-5798-af1b-f826bb26b5e9,5/18/2020,14:45,5/18/2020,15:30,42,0.109,38.251,-85.757,38.252,-85.758,2,14
9b7c71c0-af4a-556b-b698-2fd96b2ebbb7,5/18/2020,14:45,5/18/2020,14:45,8,0.008,38.236,-85.71,38.236,-85.71,2,14
d7e7cd0d-9c13-5914-a9ce-eba52b644442,5/18/2020,14:45,5/18/2020,15:00,16,1.726,38.242,-85.748,38.252,-85.746,2,14
5b21dde7-173a-5838-8cbf-1bb3fadb15c7,5/18/2020,15:15,5/18/2020,15:30,8,1.587,38.255,-85.739,38.262,-85.721,2,15
5c70dcf4-5e44-578b-ac90-76d42ec4219f,5/18/2020,15:45,5/18/2020,16:00,7,1.495,38.248,-85.725,38.261,-85.713,2,15
7c1f825a-65b2-524b-b124-f52f1a809202,5/18/2020,15:45,5/18/2020,16:00,19,3.345,38.246,-85.727,38.245,-85.736,2,15
6f174e70-f3fa-534d-a974-c02350cafd53,5/18/2020,15:45,5/18/2020,16:15,33,0.002,38.258,-85.745,38.258,-85.745,2,15
08b6d410-d217-59de-9a93-43f2b6ccbdc4,5/18/2020,16:00,5/18/2020,16:00,8,0.016,38.233,-85.763,38.233,-85.763,2,15
76accb64-b6b4-5940-920b-e8e01fc1a0af,5/18/2020,16:00,5/18/2020,17:00,56,0.003,38.258,-85.746,38.258,-85.746,2,16
200b96e7-9388-50e8-a8bd-b22f135baca3,5/18/2020,16:15,5/18/2020,16:30,21,0.011,38.266,-85.724,38.266,-85.725,2,16
1ae9179f-0176-5b28-a11c-af1105dcc708,5/18/2020,16:15,5/18/2020,17:00,52,0.766,38.258,-85.746,38.26,-85.746,2,16
7d86b3b6-f38e-521d-9b77-204ca67aa90d,5/18/2020,16:45,5/18/2020,17:00,7,1.236,38.242,-85.735,38.238,-85.72,2,16
c68be7cb-be1d-5a25-aa35-4651ca7513b4,5/18/2020,17:15,5/18/2020,17:30,10,1.532,38.234,-85.715,38.24,-85.734,2,17
c73c2077-5f2c-53bd-8879-e49d2af547c3,5/18/2020,18:00,5/18/2020,18:15,16,1.761,38.234,-85.723,38.234,-85.724,2,17
a4325a8b-1fe8-535f-9e49-00e0860cc86a,5/18/2020,18:00,5/18/2020,18:15,13,2.614,38.204,-85.761,38.235,-85.763,2,17
f8927d43-96ce-5448-978e-adbade4984e4,5/18/2020,18:15,5/18/2020,18:30,4,0.328,38.251,-85.757,38.255,-85.759,2,18
88d55409-b468-5d02-bb7e-d97ece3d06e4,5/18/2020,18:15,5/18/2020,18:30,5,0.328,38.251,-85.757,38.255,-85.759,2,18
9af7be05-1377-5442-8591-d494e9545801,5/18/2020,18:15,5/18/2020,18:45,25,0.686,38.255,-85.752,38.247,-85.75,2,18
126f7fc0-e902-571d-a959-9675154334d3,5/18/2020,18:15,5/18/2020,18:30,9,0.012,38.253,-85.739,38.253,-85.739,2,18
ffc05afa-9109-5cad-b606-4e97f046a001,5/18/2020,18:30,5/18/2020,18:45,7,0.058,38.254,-85.758,38.254,-85.758,2,18
142c4737-82b4-57ba-a190-a1c2582bab1b,5/18/2020,18:30,5/18/2020,18:45,8,0.71,38.254,-85.758,38.254,-85.754,2,18
3dc26806-0b8f-5292-9e88-633fb782932b,5/18/2020,18:30,5/18/2020,18:45,13,0.215,38.247,-85.752,38.248,-85.755,2,18
7ad89464-d3c7-5fb1-a9e0-e654482af018,5/18/2020,18:30,5/18/2020,20:15,109,5.815,38.258,-85.745,38.262,-85.737,2,18
fc2ed258-e6f5-511a-900e-eeeef992f63b,5/18/2020,18:30,5/18/2020,18:30,3,0.224,38.258,-85.746,38.258,-85.745,2,18
aa31ad19-3f84-5639-a9ad-c1c15ede7a1b,5/18/2020,18:30,5/18/2020,18:30,2,0.34,38.214,-85.752,38.218,-85.749,2,18
edc8dde1-1e96-5ccf-b442-2b7f769bb41c,5/18/2020,18:30,5/18/2020,18:45,11,0.025,38.258,-85.745,38.258,-85.745,2,18
40f64d8c-d1b9-5e0b-ae76-2b77223a1ab7,5/18/2020,18:45,5/18/2020,19:00,2,0.008,38.246,-85.754,38.246,-85.754,2,18
e61f2206-f7d3-513b-8d6a-809f66e1f7ee,5/18/2020,18:45,5/18/2020,18:45,5,0.795,38.226,-85.767,38.221,-85.761,2,18
dd19f37a-d572-5b27-8b8f-17745bbf2ee5,5/18/2020,18:45,5/18/2020,19:00,6,0.979,38.252,-85.749,38.252,-85.737,2,18
69541162-19e4-5fb8-a451-baf867908225,5/18/2020,18:45,5/18/2020,18:45,4,0.696,38.226,-85.768,38.221,-85.763,2,18
8c9c61c4-3f4b-55fe-889d-3f033b80c4cc,5/18/2020,19:00,5/18/2020,19:00,3,0.455,38.229,-85.76,38.236,-85.759,2,18
37f2f70b-c71c-568c-b943-53b676148df2,5/18/2020,19:00,5/18/2020,19:15,13,1.641,38.254,-85.748,38.262,-85.737,2,19
b0c02332-16b5-5593-9365-61124174226d,5/18/2020,19:00,5/18/2020,19:00,2,0.266,38.219,-85.754,38.221,-85.755,2,19
301c733d-b187-5b58-a41b-a1237f8aecfc,5/18/2020,19:00,5/18/2020,20:00,57,0.633,38.252,-85.744,38.258,-85.741,2,19
43d048dd-4104-5a82-9a6b-f47830dbe55e,5/18/2020,19:15,5/18/2020,20:45,86,0.388,38.258,-85.745,38.26,-85.744,2,19
fc631aef-b1bf-58b6-8cfd-7e7c4012fb7e,5/18/2020,19:15,5/18/2020,19:30,15,2.011,38.248,-85.738,38.251,-85.757,2,19
5a7d03b1-469d-53c3-82dc-d06f8eed3c36,5/18/2020,19:15,5/18/2020,19:30,14,2.413,38.253,-85.754,38.23,-85.746,2,19
246454a5-1ff1-59e5-9f46-46bb3ddf784d,5/18/2020,19:15,5/18/2020,19:45,31,1.668,38.271,-85.743,38.271,-85.742,2,19
92d15656-dcc6-5fc6-bf70-de1f024012eb,5/18/2020,19:15,5/18/2020,19:30,16,0.592,38.262,-85.737,38.258,-85.745,2,19
199c4420-cd0c-502e-a37a-0b7aa8181cb6,5/18/2020,19:30,5/18/2020,21:00,84,0.006,38.223,-85.752,38.223,-85.752,2,19
0bcbc830-5665-58e7-86c8-a1470b88d3e4,5/18/2020,19:30,5/18/2020,19:45,5,1.362,38.256,-85.757,38.254,-85.75,2,19
